X,Y,code_st,name,adresse,type_fonc,proprio,gestion,etat_avt,equipement,obs,icon_url
-16.80854,14.94664,"3769",,Tivaouane COGNE DIAKA,,EXPRESSO,EXPRESSO,,GSM,,
-17.133046,14.633951,"3770",,DAGGA GODEFEL 2,,EXPRESSO,EXPRESSO,,GSM,,
-16.867128,14.229378,"3771",,MBODIENE PLACE,,EXPRESSO,EXPRESSO,,GSM,,
-16.25744,12.56956,"3772",,Kandé,,EXPRESSO,EXPRESSO,,GSM,,
-16.26948,12.58105,"3773",,Santhiaba,,EXPRESSO,EXPRESSO,,GSM,,
-16.28247,12.56596,"3774",,Grd Dakar,,EXPRESSO,EXPRESSO,,GSM,,
-16.26946,12.5501,"3775",,Route de l'Université de Ziguinchor,,EXPRESSO,EXPRESSO,,GSM,,
-14.94096,12.90798,"3776",,Kolda01,,EXPRESSO,EXPRESSO,,GSM,,
-14.91021,12.87524,"3777",,Kolda04,,EXPRESSO,EXPRESSO,,GSM,,
-15.03865,12.81917,"3778",,Tankanto,,EXPRESSO,EXPRESSO,,GSM,,
-15.19234,12.73023,"3779",,Sare Tene,,EXPRESSO,EXPRESSO,,GSM,,
-15.35889,12.86805,"3780",,Mankonoban,,EXPRESSO,EXPRESSO,,GSM,,
-15.39695,12.62579,"3781",,Tanaff,,EXPRESSO,EXPRESSO,,GSM,,
-15.55631,12.70809,"3782",,Sedhiou,,EXPRESSO,EXPRESSO,,GSM,,
-15.73868,12.78452,"3783",,Yassine Mandina,,EXPRESSO,EXPRESSO,,GSM,,
-15.61383,12.9806,"3784",,Diaroume,,EXPRESSO,EXPRESSO,,GSM,,
-15.97463,12.83513,"3785",,Marsassoum,,EXPRESSO,EXPRESSO,,GSM,,
-15.77112,12.62108,"3786",,Djiredji,,EXPRESSO,EXPRESSO,,GSM,,
-16.01818,12.62795,"3787",,Adeane,,EXPRESSO,EXPRESSO,,GSM,,
-16.32867,12.73772,"3788",,Niamone,,EXPRESSO,EXPRESSO,,GSM,,
-16.34902,12.89448,"3789",,Baila,,EXPRESSO,EXPRESSO,,GSM,,
-16.52567,12.85779,"3790",,Kartiack,,EXPRESSO,EXPRESSO,,GSM,,
-16.6034,13.0538,"3791",,Diouloulou,,EXPRESSO,EXPRESSO,,GSM,,
-16.738,12.92441,"3792",,Kafountine,,EXPRESSO,EXPRESSO,,GSM,,
-16.50483,12.7744,"3793",,TionkEssil,,EXPRESSO,EXPRESSO,,GSM,,
-16.35516,12.53706,"3794",,Brin,,EXPRESSO,EXPRESSO,,GSM,,
-16.56019,12.47451,"3795",,Oukout,,EXPRESSO,EXPRESSO,,GSM,,
-16.7399,12.3923,"3796",,CapSkiring,,EXPRESSO,EXPRESSO,,GSM,,
-16.2299,12.7995,"3797",,BIGNONA marché stop coté Ibrahima Badji,,EXPRESSO,EXPRESSO,,GSM,,
-16.7212,12.35693,"3798",,Cabrousse Mossor route des hibiscus,,EXPRESSO,EXPRESSO,,GSM,,
-16.27407,12.57322,"3799",,CADIOR BELFORT LOT 404,,EXPRESSO,EXPRESSO,,GSM,,
-16.26082,12.55564,"3800",,KANDIALANG LOT 536,,EXPRESSO,EXPRESSO,,GSM,,
-16.29392,12.56254,"3801",,LYNDIANE dans l'enceinte de la paroisse,,EXPRESSO,EXPRESSO,,GSM,,
-14.9355,12.8983,"3802",,HLM Sikolo,,EXPRESSO,EXPRESSO,,GSM,,
-15.65128,13.05998,"3803",,Medina Wanddifa,,EXPRESSO,EXPRESSO,,GSM,,
-16.292454,12.57303,"3804",,Ziguinchor Ville Colobane,,EXPRESSO,EXPRESSO,,GSM,,
-16.2704308,12.5620182,"3805",,"Ziguinchor, quariter château",,EXPRESSO,EXPRESSO,,GSM,,
-16.257664,12.581366,"3806",,Goumel Ziguinchor,,EXPRESSO,EXPRESSO,,GSM,,
-16.134481,12.57635,"3807",,Fanda,,EXPRESSO,EXPRESSO,,GSM,,
-17.369053,14.781516,"3808",,GUEDIAWAYE WAKHINANE NIMZATT QTE GORGUI FAYE,,EXPRESSO,EXPRESSO,,GSM,,
-17.300947,14.744215,"3809",,Rufisque cité Almadie,,EXPRESSO,EXPRESSO,,GSM,,
-17.31055,14.78032,"3810",,Keur Massar,,EXPRESSO,EXPRESSO,,GSM,,
-17.260063,14.724689,"3811",,Rufisque Arafat near By Youssou Bargane hospital,,EXPRESSO,EXPRESSO,,GSM,,
-17.327187,14.743836,"3812",,Mbao,,EXPRESSO,EXPRESSO,,GSM,,
-16.233199,14.663841,"3813",,quartier escale/ TH KANDJI LT 215,,EXPRESSO,EXPRESSO,,WCDMA,,
-16.23269,14.64682,"3814",,derriere la gare,,EXPRESSO,EXPRESSO,,WCDMA,,
-16.22228,14.65207,"3815",,quartier medinatoul diourbel,,EXPRESSO,EXPRESSO,,WCDMA,,
-16.45776,14.69666,"3816",,quartier escale route de bambey,,EXPRESSO,EXPRESSO,,WCDMA,,
-16.560558,14.727065,"3817",,Dangalma,,EXPRESSO,EXPRESSO,,WCDMA,,
-16.44884,14.70145,"3818",,BAMBEY KAYENE,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.187906,14.798588,"3819",,bambilor quartier ndiassane en face case des tous petits rufisque,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.226252,14.781841,"3820",,sangalkam/ takhou ndokh,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.473432,14.709126,"3821",,sicap sa jet d'eau mermoz,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.362271,14.767067,"3822",,Thiaroye kaw chez yaya ly,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.188682,14.711641,"3823",,Mairie de Diamniadio,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.293912,14.767765,"3824",,Keur Massar,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.452018,14.720409,"3825",,Sicap Dieupeul n° 2286,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.467285,14.75061,"3826",,ouest foire cite air afrique,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.46308,14.736396,"3827",,route du samu municipal face cite sonatel,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.241367,14.826017,"3828",,niague route de rufisque,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.482288,14.723483,"3829",,montagne rouge ouakam,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.440396,14.694526,"3830",,rocade fann bel air,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.45627,14.699405,"3831",,Sicap Amitie,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.30119,14.737579,"3832",,zac mbao  1ere tranche avant ecole face cite sdv,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.44065,14.761429,"3833",,PA unite 12,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.381736,14.746968,"3834",,thiaroye ginaw rail sud,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.436249,14.658044,"3835",,hopital le dantec,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.439849,14.672786,"3836",,"28, rue valmy sandaga",,EXPRESSO,EXPRESSO,,WCDMA,,
-17.456852,14.682178,"3837",,rue 6 prolongee guele tapee,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.439268,14.678456,"3838",,Rue Felix Eboué,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.50952,14.738879,"3839",,almadies,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.435736,14.66561,"3840",,café de rome,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.445239,14.704895,"3841",,HLM6 VILLA 2646,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.423878,14.740023,"3842",,scat urbam,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.395901,14.757377,"3843",,pikine tally boumack,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.369565,14.777063,"3844",,1229 wakhinane 4 guediawaye,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.32707,14.770776,"3845",,keur massar darou misette,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.32776,14.793294,"3846",,malika diamalaye 2,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.263602,14.718602,"3847",,arafat 2 rufisque,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.284022,14.805368,"3848",,tivaoune peul village,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.17205,14.745768,"3849",,ecole normale william ponty,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.431354,14.669463,"3850",,"55, immeuble les allumettes rue albert sarraut",,EXPRESSO,EXPRESSO,,WCDMA,,
-17.463674,14.678503,"3851",,fann hock,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.524011,14.747027,"3852",,Méridien Président,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.467255,14.719212,"3853",,sacre coeur 3,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.489838,14.749786,"3854",,cite asecna,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.440118,14.66749,"3855",,40 avenue jean jaures x carnot,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.49156,14.718554,"3856",,ouakam derriere brigade de gendarmerie,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.450096,14.678517,"3857",,medina rue 12x 13,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.451428,14.690485,"3858",,rue 37 x 32 medina,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.460516,14.707014,"3859",,baobab,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.435883,14.704869,"3860",,"km, 4 route de rufisque",,EXPRESSO,EXPRESSO,,WCDMA,,
-17.468759,14.693381,"3861",,Ministère de la Santé,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.442086,14.730593,"3862",,zone de captage,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.444714,14.745019,"3863",,patte d'oie builders na 08 antenne,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.344586,14.750579,"3864",,fass mbao,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.20874,14.748884,"3865",,Bet Sénégal,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.256396,14.751587,"3866",,kounoune,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.175724,14.850116,"3867",,gorome 2 DENIBIRAM NDAO,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.5079,14.7517,"3868",,Ngor diarama,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.424226,14.770437,"3869",,"Camberene 2, Lot no 98",,EXPRESSO,EXPRESSO,,WCDMA,,
-17.49362,14.73139,"3870",,cite amadou cisse DIA Ouakam lot No 215,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.43407,14.71639,"3871",,"km, 5 bld du centnaire de la commune de DAKAR",,EXPRESSO,EXPRESSO,,WCDMA,,
-17.38332,14.759813,"3872",,Plle N°05 notaire Guédiawaye,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.453112,14.740388,"3873",,"College Hyacinth thiandoum, avenue du cardinal hyacinthe Thiandoum",,EXPRESSO,EXPRESSO,,WCDMA,,
-17.456199,14.730631,"3874",,Rond point liberte 6 lot no 26,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.479503,14.710039,"3875",,Mermoz,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.449434,14.685393,"3876",,medina rue 22x29 lot no 2672/DK,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.4435,14.6748,"3877",,"Avenue Pape Gueye Fall, Imm Djily mbaye",,EXPRESSO,EXPRESSO,,WCDMA,,
-17.43563,14.67353,"3878",,30 rue Escarfait x Moussé Diop immN°10,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.42777,14.67085,"3879",,4-6 immeuble Djily Mbaye,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.397194,14.666003,"3880",,Gorée,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.450753,14.755766,"3881",,Parcelle Assainie unite 24 lot no 23,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.324226,14.732932,"3882",,Grand mbao Z ext  lot 840,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.386739,14.777538,"3883",,Dakar banlieu Pikine extansion quartier Castor Nimzatt secteur no 4000 lot no 5,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.463785,14.697937,"3884",,(TRG) Point E Rue Bx3,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.436888,14.669074,"3885",,"57,Avenue georges pompidou",,EXPRESSO,EXPRESSO,,WCDMA,,
-17.44673,14.68187,"3886",,Dakar Medina Rue 13X11,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.465247,14.686655,"3887",,Faculté de medecine(UCAD),,EXPRESSO,EXPRESSO,,WCDMA,,
-17.43361,14.69766,"3888",,Centre de formation professionnel,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.46974,14.70412,"3889",,Sicap,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.45224,14.71231,"3890",,niarry tally à cote siege SICAP,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.46645,14.72828,"3891",,Liberté 6 Extention,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.47357,14.7601,"3892",,Yoff village pres du siege de l'APECSY,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.42637,14.76101,"3893",,Cite Fadia-Parcelles Assainies Unite 6 Lot n 207,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.40825,14.74769,"3894",,Pikine Cite Lobatt Fall lot n 11,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.350088,14.786977,"3895",,Yeumbeul Ainoumady SotracPlle N 2,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.3614,14.74827,"3896",,Diamaguen,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.34377,14.76649,"3897",,Yeumbeul-Medinatoul mounawara lot n 2,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.39598,14.74649,"3898",,Pikine Icotaf,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.440548,14.682942,"3899",,Central Park,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.4674,14.71159,"3900",,Cite keur Gorgui,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.138889,14.741667,"3901",,Sébikotane,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.369053,14.781516,"3902",,GUEDIAWAYE WAKHINANE NIMZATT QTE GORGUI FAYE,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.300947,14.744215,"3903",,Rufisque cité Almadie,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.31055,14.78032,"3904",,Keur Massar,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.44377,14.68655,"3905",,HLM Gilbratar III lot n 31,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.4603,14.6923,"3906",,Point E Imm samba laobe,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.45263,14.70416,"3907",,Grand DakarZone A Villa N 02,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.44544,14.71447,"3908",,HLM 2  N -665 A,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.45972,14.71508,"3909",,Dakar /Libertte iii villa n 1744/C,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.4337,14.73598,"3910",,Hann mariste II villa n°40,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.478582,14.762986,"3911",,Yoff Tongor,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.43746,14.75237,"3912",,Parcelles assainies Unité 14,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.38896,14.76569,"3913",,Pikine lot n 7163,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.37376,14.76543,"3914",,Thiaroye Messéré Tally Diallo,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.37321,14.78403,"3915",,Guediawaye quartier Baye Laye lot no 770,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.33787,14.77849,"3916",,Guediawaye / yeumbeul Darou Salam,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.26719,14.72918,"3917",,Rufisque Ainoumaidy,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.28107,14.72407,"3918",,Rufisque Lotissement Ex depot TP lot n 15,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.231378,14.698209,"3919",,"Dakar,Bargny,Kipp",,EXPRESSO,EXPRESSO,,WCDMA,,
-17.44352,14.72055,"3920",,Zone industrielle sodida N-16 rue sonopi,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.4373,14.6707,"3921",,Immeuble Touba Sandaga,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.4523,14.6876,"3922",,Fass,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.4434,14.7099,"3923",,HLM05,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.4481,14.7474,"3924",,Grand Médine -Grand Yoff,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.4557,14.736,"3925",,Scat Urbam,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.436317,14.759658,"3926",,P.A unité 17,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.4199,14.7614,"3927",,Golf Nord Fadia,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.3713,14.757,"3928",,Camp Thiaroye,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.333331,14.763262,"3929",,Keur Massar Boune,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.275565,14.714389,"3930",,Rufisque Marche,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.4652,14.7475,"3931",,Ouest foire CCBM,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.47557,14.69294,"3932",,Mermoz Corniche Sea Plazza,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.50408,14.728488,"3933",,Ouakam camp gaz,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.298795,14.752828,"3934",,keur Mbaye Fall,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.287987,14.732287,"3935",,"Rufisque, cité asecna",,EXPRESSO,EXPRESSO,,WCDMA,,
-17.254446,14.72544,"3936",,Rufisque peage,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.230586,14.692028,"3937",,Bargny,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.459829,14.723003,"3938",,Liberté5,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.4874,14.7267,"3939",,Ouakam,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.440478,14.741757,"3940",,Pate d'oie,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.424949,14.749927,"3941",,Croisement cambérene,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.446857,14.753826,"3942",,Plles Unité24,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.457,14.7499,"3943",,Cité Damel,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.472899,14.751915,"3944",,Ouest foire,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.38348,14.78608,"3945",,Guediawaye,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.48692,14.72133,"3946",,Ouakam Marché,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.38298,14.75185,"3947",,Guinaw Rail Nord,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.43853,14.67594,"3948",,Saprolait_AV faidherbe,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.44698,14.69722,"3949",,Colobane Rond point Maison du parti,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.4719444,14.7230486,"3950",,"Sacré coeur3 extension, derriere résidence mamoune",,EXPRESSO,EXPRESSO,,WCDMA,,
-17.38777,14.7602,"3951",,Pikine Est Cité Pepiniere,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.45081,14.73646,"3952",,"Grand yoff, en face police",,EXPRESSO,EXPRESSO,,WCDMA,,
-17.4795172,14.7208299,"3953",,Cite Avion Ouakam,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.460789,14.732341,"3954",,"Site CSE, Derriere Le camp Leclerc",,EXPRESSO,EXPRESSO,,WCDMA,,
-17.4823485,14.7303739,"3955",,Cite Comico Ouakam N°316,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.460974,14.741126,"3956",,Liberte6 extension CICES foire,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.4416476,14.7494067,"3957",,Patte d'oie cite impot et domaine,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.439856,14.753075,"3958",,Parcelle U13,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.4482342,14.7616598,"3959",,Parcelle U19 N°19-017,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.45138,14.68321,"3960",,AV Blaise diagne X Douta Seck,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.4336,14.7626,"3961",,HLM03,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.4315752,14.7666512,"3962",,Camberene I,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.412577,14.7678651,"3963",,Hamo 1 Lot S12,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.423078,14.764113,"3964",,Cite Golf camberene,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.3971064,14.7742657,"3965",,Guedawaye Sam Notaire en face  Case des tt petit,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.3806407,14.7687467,"3966",,Pikine Gounass,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.381018,14.7805979,"3967",,"Guediawaye, Ndiareme",,EXPRESSO,EXPRESSO,,WCDMA,,
-17.4253712,14.7410149,"3968",,HLM Maristes  Lot N°70,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.4238517,14.7337579,"3969",,"Hann Mariste, cite Elisabet Diouf",,EXPRESSO,EXPRESSO,,WCDMA,,
-17.41161,14.74018,"3970",,"Dalifor forail, derriere Séras",,EXPRESSO,EXPRESSO,,WCDMA,,
-17.40002,14.74998,"3971",,Pikine khourou  lot n°533,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.3904227,14.7536137,"3972",,Pikine est derrire keur Serigne Mansour,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.3734668,14.7435383,"3973",,Thiaroye sur Mer Oryx,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.45166,14.75186,"3974",,P.A U26,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.3565684,14.7431235,"3975",,"thiaroye Azur, Cite Alize",,EXPRESSO,EXPRESSO,,WCDMA,,
-17.352222,14.770278,"3976",,Yembeul Route de boune,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.3639686,14.7896879,"3977",,"Yembeul,",,EXPRESSO,EXPRESSO,,WCDMA,,
-17.3391388,14.8022075,"3978",,Malika Plage,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.38683,14.77199,"3979",,Guediawaye Lycee Limamoulaye,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.31965,14.74326,"3980",,Keur Mbaye Fall,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.37115,14.77119,"3981",,Pikine,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.314,14.7892,"3982",,Keur massar,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.43044,14.75604,"3983",,Parcelle,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.44888,14.70977,"3984",,Biscuiterie,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.45166,14.7261,"3985",,Castor,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.43992,14.66203,"3986",,plateau Lycee Lamine Gueye,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.44167,14.67054,"3987",,Sandaga AV Jean Jaures,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.13537,14.7468,"3988",,Sébikotane,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.14284,14.73388,"3989",,Sébikotane,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.35972,14.75854,"3990",,Quariter Missira Diamaguene,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.4551,14.70711,"3991",,Gueye Tape Mixte Maurice Dela Fausse,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.44773,14.67569,"3992",,AV malick sy x Rue Ambroise Mendy,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.49207,14.72432,"3993",,Cite Castor Asecna Ouakam,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.41778,14.74423,"3994",,Dalifor Shell,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.4695,14.75454,"3995",,Nord foire SDE,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.44471,14.73753,"3996",,HLM Patte D'oie,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.4729508,14.739375,"3997",,Cité Serigne,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.4920532,14.7535541,"3998",,Yoff virage,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.46323,14.75525,"3999",,Yoff APECSI,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.45994,14.76109,"4000",,Cite djily Mbaye,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.3625,14.77423,"4001",,Yembeul Sud,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.33309,14.73496,"4002",,Petit Mbao,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.448351,14.731345,"4003",,Khar Yalla,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.4563,14.6774,"4004",,Medina Rue2 x 21 corniche Ouest,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.43517,14.7656,"4005",,PAU 15,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.41785,14.77106,"4006",,Golf Cité Nations unies,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.39571,14.76784,"4007",,Pikine Ainoumane en face CEM Canada,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.39026,14.74803,"4008",,SIPS derriere peage,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.4347,14.68975,"4009",,"AV Felix Eboue, Soboa",,EXPRESSO,EXPRESSO,,WCDMA,,
-17.4545,14.69283,"4010",,Rond point Canal VI Fass dolorme,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.31208,14.77326,"4011",,Keur Massar,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.47304,14.71345,"4012",,Comico Mermoz,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.46119,14.71898,"4013",,Liberte 4 IPG,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.455485,14.71918,"4014",,Dieupeul,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.46873,14.72539,"4015",,Liberte 6 extension,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.4339,14.74126,"4016",,Mariste en face Peage,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.51421,14.744577,"4017",,NGOR_Almadies,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.45879,14.7444,"4018",,HLM Grd Yoff Direction Lonase,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.47025,14.74809,"4019",,Ouest foire,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.4447,14.7555,"4020",,PAU20,,EXPRESSO,EXPRESSO,,WCDMA,,
-17.432363,14.649988,"4021",,"CAP MANUEL, TERMINUS DDD",,EXPRESSO,EXPRESSO,,WCDMA,,
-17.445672,14.692698,"4022",,"Colobane Rue 41, Villa N° 474",,EXPRESSO,EXPRESSO,,WCDMA,,
-17.474453,14.702323,"4023",,Corniche Ouest (ENEA),,EXPRESSO,EXPRESSO,,WCDMA,,
-17.45878,14.7029,"4024",,"Grand Dakar prés de
Thiossane",,EXPRESSO,EXPRESSO,,WCDMA,,
-17.466361,14.707694,"4025",,"SICAP KARAK rue 12X9
VDN N°4815",,EXPRESSO,EXPRESSO,,WCDMA,,
